prompt,path,gender,age,race
plumbing,/content/drive/MyDrive/Master/dreambooth_results/Dreambooth_linear2/plumbing/profile_33_linear2.png,Female,(25-32),race
plumbing,/content/drive/MyDrive/Master/dreambooth_results/Dreambooth_linear2/plumbing/profile_35_linear2.png,Male,(8-12),middle eastern
plumbing,/content/drive/MyDrive/Master/dreambooth_results/Dreambooth_linear2/plumbing/profile_36_linear2.png,Male,(25-32),middle eastern
plumbing,/content/drive/MyDrive/Master/dreambooth_results/Dreambooth_linear2/plumbing/profile_39_linear2.png,Male,(8-12),white
plumbing,/content/drive/MyDrive/Master/dreambooth_results/Dreambooth_linear2/plumbing/profile_40_linear2.png,Male,(25-32),middle eastern
plumbing,/content/drive/MyDrive/Master/dreambooth_results/Dreambooth_linear2/plumbing/profile_42_linear2.png,Male,(25-32),white
plumbing,/content/drive/MyDrive/Master/dreambooth_results/Dreambooth_linear2/plumbing/profile_43_linear2.png,Male,(8-12),middle eastern
plumbing,/content/drive/MyDrive/Master/dreambooth_results/Dreambooth_linear2/plumbing/profile_45_linear2.png,Male,(25-32),white
plumbing,/content/drive/MyDrive/Master/dreambooth_results/Dreambooth_linear2/plumbing/profile_46_linear2.png,Male,(8-12),race
plumbing,/content/drive/MyDrive/Master/dreambooth_results/Dreambooth_linear2/plumbing/profile_49_linear2.png,--,--,--
plumbing,/content/drive/MyDrive/Master/dreambooth_results/Dreambooth_linear2/plumbing/profile_50_linear2.png,Male,(8-12),middle eastern
plumbing,/content/drive/MyDrive/Master/dreambooth_results/Dreambooth_linear2/plumbing/profile_53_linear2.png,Male,(25-32),indian
plumbing,/content/drive/MyDrive/Master/dreambooth_results/Dreambooth_linear2/plumbing/profile_55_linear2.png,Male,(4-6),middle eastern
plumbing,/content/drive/MyDrive/Master/dreambooth_results/Dreambooth_linear2/plumbing/profile_56_linear2.png,Male,(8-12),middle eastern
plumbing,/content/drive/MyDrive/Master/dreambooth_results/Dreambooth_linear2/plumbing/profile_57_linear2.png,Male,(25-32),white
plumbing,/content/drive/MyDrive/Master/dreambooth_results/Dreambooth_linear2/plumbing/profile_59_linear2.png,Male,(4-6),middle eastern
plumbing,/content/drive/MyDrive/Master/dreambooth_results/Dreambooth_linear2/plumbing/profile_61_linear2.png,Male,(25-32),middle eastern
plumbing,/content/drive/MyDrive/Master/dreambooth_results/Dreambooth_linear2/plumbing/profile_62_linear2.png,--,--,--
plumbing,/content/drive/MyDrive/Master/dreambooth_results/Dreambooth_linear2/plumbing/profile_64_linear2.png,--,--,--
plumbing,/content/drive/MyDrive/Master/dreambooth_results/Dreambooth_linear2/plumbing/profile_67_linear2.png,Male,(25-32),middle eastern
plumbing,/content/drive/MyDrive/Master/dreambooth_results/Dreambooth_linear2/plumbing/profile_68_linear2.png,Male,(25-32),middle eastern
plumbing,/content/drive/MyDrive/Master/dreambooth_results/Dreambooth_linear2/plumbing/profile_70_linear2.png,Male,(15-20),white
plumbing,/content/drive/MyDrive/Master/dreambooth_results/Dreambooth_linear2/plumbing/profile_71_linear2.png,--,--,--
plumbing,/content/drive/MyDrive/Master/dreambooth_results/Dreambooth_linear2/plumbing/profile_72_linear2.png,Male,(25-32),middle eastern
plumbing,/content/drive/MyDrive/Master/dreambooth_results/Dreambooth_linear2/plumbing/profile_74_linear2.png,Male,(8-12),white
plumbing,/content/drive/MyDrive/Master/dreambooth_results/Dreambooth_linear2/plumbing/profile_77_linear2.png,--,--,--
plumbing,/content/drive/MyDrive/Master/dreambooth_results/Dreambooth_linear2/plumbing/profile_78_linear2.png,Male,(25-32),middle eastern
plumbing,/content/drive/MyDrive/Master/dreambooth_results/Dreambooth_linear2/plumbing/profile_79_linear2.png,--,--,--
plumbing,/content/drive/MyDrive/Master/dreambooth_results/Dreambooth_linear2/plumbing/profile_80_linear2.png,Male,(8-12),white
plumbing,/content/drive/MyDrive/Master/dreambooth_results/Dreambooth_linear2/plumbing/profile_83_linear2.png,Male,(25-32),white
plumbing,/content/drive/MyDrive/Master/dreambooth_results/Dreambooth_linear2/plumbing/profile_84_linear2.png,Male,(25-32),white
plumbing,/content/drive/MyDrive/Master/dreambooth_results/Dreambooth_linear2/plumbing/profile_85_linear2.png,Male,(25-32),latino hispanic
plumbing,/content/drive/MyDrive/Master/dreambooth_results/Dreambooth_linear2/plumbing/profile_86_linear2.png,Female,(15-20),white
plumbing,/content/drive/MyDrive/Master/dreambooth_results/Dreambooth_linear2/plumbing/profile_89_linear2.png,Male,(4-6),white
plumbing,/content/drive/MyDrive/Master/dreambooth_results/Dreambooth_linear2/plumbing/profile_90_linear2.png,Male,(25-32),white
plumbing,/content/drive/MyDrive/Master/dreambooth_results/Dreambooth_linear2/plumbing/profile_91_linear2.png,Male,(4-6),race
plumbing,/content/drive/MyDrive/Master/dreambooth_results/Dreambooth_linear2/plumbing/profile_93_linear2.png,--,--,--
plumbing,/content/drive/MyDrive/Master/dreambooth_results/Dreambooth_linear2/plumbing/profile_95_linear2.png,Male,(8-12),middle eastern
plumbing,/content/drive/MyDrive/Master/dreambooth_results/Dreambooth_linear2/plumbing/profile_96_linear2.png,Male,(25-32),white
plumbing,/content/drive/MyDrive/Master/dreambooth_results/Dreambooth_linear2/plumbing/profile_99_linear2.png,Male,(25-32),latino hispanic
doctor,/content/drive/MyDrive/Master/dreambooth_results/Dreambooth_linear2/doctor/profile_0_linear2.png,Male,(25-32),white
doctor,/content/drive/MyDrive/Master/dreambooth_results/Dreambooth_linear2/doctor/profile_1_linear2.png,Male,(25-32),middle eastern
doctor,/content/drive/MyDrive/Master/dreambooth_results/Dreambooth_linear2/doctor/profile_2_linear2.png,Male,(25-32),latino hispanic
doctor,/content/drive/MyDrive/Master/dreambooth_results/Dreambooth_linear2/doctor/profile_3_linear2.png,--,--,--
doctor,/content/drive/MyDrive/Master/dreambooth_results/Dreambooth_linear2/doctor/profile_4_linear2.png,Male,(25-32),white
doctor,/content/drive/MyDrive/Master/dreambooth_results/Dreambooth_linear2/doctor/profile_5_linear2.png,Male,(25-32),middle eastern
doctor,/content/drive/MyDrive/Master/dreambooth_results/Dreambooth_linear2/doctor/profile_6_linear2.png,Male,(25-32),middle eastern
doctor,/content/drive/MyDrive/Master/dreambooth_results/Dreambooth_linear2/doctor/profile_7_linear2.png,Male,(25-32),white
doctor,/content/drive/MyDrive/Master/dreambooth_results/Dreambooth_linear2/doctor/profile_8_linear2.png,Male,(25-32),latino hispanic
doctor,/content/drive/MyDrive/Master/dreambooth_results/Dreambooth_linear2/doctor/profile_9_linear2.png,Male,(25-32),middle eastern
doctor,/content/drive/MyDrive/Master/dreambooth_results/Dreambooth_linear2/doctor/profile_10_linear2.png,Male,(25-32),white
doctor,/content/drive/MyDrive/Master/dreambooth_results/Dreambooth_linear2/doctor/profile_11_linear2.png,Male,(8-12),middle eastern
doctor,/content/drive/MyDrive/Master/dreambooth_results/Dreambooth_linear2/doctor/profile_12_linear2.png,Male,(25-32),asian
doctor,/content/drive/MyDrive/Master/dreambooth_results/Dreambooth_linear2/doctor/profile_13_linear2.png,Male,(25-32),latino hispanic
doctor,/content/drive/MyDrive/Master/dreambooth_results/Dreambooth_linear2/doctor/profile_14_linear2.png,Male,(25-32),white
doctor,/content/drive/MyDrive/Master/dreambooth_results/Dreambooth_linear2/doctor/profile_15_linear2.png,Male,(25-32),latino hispanic
doctor,/content/drive/MyDrive/Master/dreambooth_results/Dreambooth_linear2/doctor/profile_16_linear2.png,Male,(25-32),white
doctor,/content/drive/MyDrive/Master/dreambooth_results/Dreambooth_linear2/doctor/profile_17_linear2.png,Male,(25-32),white
doctor,/content/drive/MyDrive/Master/dreambooth_results/Dreambooth_linear2/doctor/profile_18_linear2.png,Male,(25-32),white
doctor,/content/drive/MyDrive/Master/dreambooth_results/Dreambooth_linear2/doctor/profile_19_linear2.png,Male,(8-12),middle eastern
doctor,/content/drive/MyDrive/Master/dreambooth_results/Dreambooth_linear2/doctor/profile_20_linear2.png,--,--,--
doctor,/content/drive/MyDrive/Master/dreambooth_results/Dreambooth_linear2/doctor/profile_21_linear2.png,--,--,--
doctor,/content/drive/MyDrive/Master/dreambooth_results/Dreambooth_linear2/doctor/profile_22_linear2.png,Male,(25-32),white
doctor,/content/drive/MyDrive/Master/dreambooth_results/Dreambooth_linear2/doctor/profile_23_linear2.png,--,--,--
doctor,/content/drive/MyDrive/Master/dreambooth_results/Dreambooth_linear2/doctor/profile_24_linear2.png,Male,(25-32),white
doctor,/content/drive/MyDrive/Master/dreambooth_results/Dreambooth_linear2/doctor/profile_25_linear2.png,Male,(25-32),white
doctor,/content/drive/MyDrive/Master/dreambooth_results/Dreambooth_linear2/doctor/profile_26_linear2.png,Male,(25-32),black
doctor,/content/drive/MyDrive/Master/dreambooth_results/Dreambooth_linear2/doctor/profile_27_linear2.png,Male,(25-32),middle eastern
doctor,/content/drive/MyDrive/Master/dreambooth_results/Dreambooth_linear2/doctor/profile_28_linear2.png,Male,(25-32),white
doctor,/content/drive/MyDrive/Master/dreambooth_results/Dreambooth_linear2/doctor/profile_29_linear2.png,Male,(25-32),white
doctor,/content/drive/MyDrive/Master/dreambooth_results/Dreambooth_linear2/doctor/profile_30_linear2.png,Male,(25-32),latino hispanic
doctor,/content/drive/MyDrive/Master/dreambooth_results/Dreambooth_linear2/doctor/profile_31_linear2.png,Male,(25-32),white
doctor,/content/drive/MyDrive/Master/dreambooth_results/Dreambooth_linear2/doctor/profile_32_linear2.png,--,--,--
doctor,/content/drive/MyDrive/Master/dreambooth_results/Dreambooth_linear2/doctor/profile_33_linear2.png,Male,(8-12),white
doctor,/content/drive/MyDrive/Master/dreambooth_results/Dreambooth_linear2/doctor/profile_34_linear2.png,Male,(25-32),white
doctor,/content/drive/MyDrive/Master/dreambooth_results/Dreambooth_linear2/doctor/profile_35_linear2.png,Male,(25-32),white
doctor,/content/drive/MyDrive/Master/dreambooth_results/Dreambooth_linear2/doctor/profile_36_linear2.png,Male,(8-12),white
doctor,/content/drive/MyDrive/Master/dreambooth_results/Dreambooth_linear2/doctor/profile_37_linear2.png,Male,(25-32),white
doctor,/content/drive/MyDrive/Master/dreambooth_results/Dreambooth_linear2/doctor/profile_38_linear2.png,Female,(38-43),race
doctor,/content/drive/MyDrive/Master/dreambooth_results/Dreambooth_linear2/doctor/profile_39_linear2.png,Male,(25-32),middle eastern
doctor,/content/drive/MyDrive/Master/dreambooth_results/Dreambooth_linear2/doctor/profile_40_linear2.png,Male,(25-32),white
doctor,/content/drive/MyDrive/Master/dreambooth_results/Dreambooth_linear2/doctor/profile_41_linear2.png,Male,(38-43),race
doctor,/content/drive/MyDrive/Master/dreambooth_results/Dreambooth_linear2/doctor/profile_42_linear2.png,Male,(25-32),white
doctor,/content/drive/MyDrive/Master/dreambooth_results/Dreambooth_linear2/doctor/profile_43_linear2.png,Female,(25-32),white
doctor,/content/drive/MyDrive/Master/dreambooth_results/Dreambooth_linear2/doctor/profile_44_linear2.png,Male,(25-32),middle eastern
doctor,/content/drive/MyDrive/Master/dreambooth_results/Dreambooth_linear2/doctor/profile_45_linear2.png,Male,(25-32),middle eastern
doctor,/content/drive/MyDrive/Master/dreambooth_results/Dreambooth_linear2/doctor/profile_46_linear2.png,Male,(25-32),middle eastern
doctor,/content/drive/MyDrive/Master/dreambooth_results/Dreambooth_linear2/doctor/profile_47_linear2.png,Male,(25-32),white
doctor,/content/drive/MyDrive/Master/dreambooth_results/Dreambooth_linear2/doctor/profile_48_linear2.png,Female,(8-12),white
doctor,/content/drive/MyDrive/Master/dreambooth_results/Dreambooth_linear2/doctor/profile_49_linear2.png,Male,(25-32),white
doctor,/content/drive/MyDrive/Master/dreambooth_results/Dreambooth_linear2/doctor/profile_50_linear2.png,Male,(25-32),black
doctor,/content/drive/MyDrive/Master/dreambooth_results/Dreambooth_linear2/doctor/profile_51_linear2.png,Male,(25-32),white
doctor,/content/drive/MyDrive/Master/dreambooth_results/Dreambooth_linear2/doctor/profile_52_linear2.png,Male,(25-32),white
doctor,/content/drive/MyDrive/Master/dreambooth_results/Dreambooth_linear2/doctor/profile_53_linear2.png,Male,(38-43),middle eastern
doctor,/content/drive/MyDrive/Master/dreambooth_results/Dreambooth_linear2/doctor/profile_54_linear2.png,Male,(38-43),white
doctor,/content/drive/MyDrive/Master/dreambooth_results/Dreambooth_linear2/doctor/profile_55_linear2.png,Male,(0-2),white
doctor,/content/drive/MyDrive/Master/dreambooth_results/Dreambooth_linear2/doctor/profile_56_linear2.png,Male,(25-32),latino hispanic
doctor,/content/drive/MyDrive/Master/dreambooth_results/Dreambooth_linear2/doctor/profile_57_linear2.png,Male,(25-32),white
doctor,/content/drive/MyDrive/Master/dreambooth_results/Dreambooth_linear2/doctor/profile_58_linear2.png,Male,(25-32),white
doctor,/content/drive/MyDrive/Master/dreambooth_results/Dreambooth_linear2/doctor/profile_59_linear2.png,Male,(25-32),white
doctor,/content/drive/MyDrive/Master/dreambooth_results/Dreambooth_linear2/doctor/profile_60_linear2.png,Male,(25-32),white
doctor,/content/drive/MyDrive/Master/dreambooth_results/Dreambooth_linear2/doctor/profile_61_linear2.png,Male,(25-32),white
doctor,/content/drive/MyDrive/Master/dreambooth_results/Dreambooth_linear2/doctor/profile_62_linear2.png,Male,(25-32),white
doctor,/content/drive/MyDrive/Master/dreambooth_results/Dreambooth_linear2/doctor/profile_63_linear2.png,Male,(25-32),white
doctor,/content/drive/MyDrive/Master/dreambooth_results/Dreambooth_linear2/doctor/profile_64_linear2.png,Male,(25-32),white
doctor,/content/drive/MyDrive/Master/dreambooth_results/Dreambooth_linear2/doctor/profile_65_linear2.png,Male,(25-32),middle eastern
doctor,/content/drive/MyDrive/Master/dreambooth_results/Dreambooth_linear2/doctor/profile_66_linear2.png,Male,(25-32),white
doctor,/content/drive/MyDrive/Master/dreambooth_results/Dreambooth_linear2/doctor/profile_67_linear2.png,Male,(25-32),middle eastern
doctor,/content/drive/MyDrive/Master/dreambooth_results/Dreambooth_linear2/doctor/profile_68_linear2.png,Male,(4-6),latino hispanic
doctor,/content/drive/MyDrive/Master/dreambooth_results/Dreambooth_linear2/doctor/profile_69_linear2.png,Male,(25-32),middle eastern
doctor,/content/drive/MyDrive/Master/dreambooth_results/Dreambooth_linear2/doctor/profile_70_linear2.png,Male,(25-32),white
doctor,/content/drive/MyDrive/Master/dreambooth_results/Dreambooth_linear2/doctor/profile_71_linear2.png,Male,(25-32),white
doctor,/content/drive/MyDrive/Master/dreambooth_results/Dreambooth_linear2/doctor/profile_72_linear2.png,Male,(25-32),middle eastern
doctor,/content/drive/MyDrive/Master/dreambooth_results/Dreambooth_linear2/doctor/profile_73_linear2.png,--,--,--
doctor,/content/drive/MyDrive/Master/dreambooth_results/Dreambooth_linear2/doctor/profile_74_linear2.png,Male,(25-32),latino hispanic
doctor,/content/drive/MyDrive/Master/dreambooth_results/Dreambooth_linear2/doctor/profile_75_linear2.png,Male,(25-32),latino hispanic
doctor,/content/drive/MyDrive/Master/dreambooth_results/Dreambooth_linear2/doctor/profile_76_linear2.png,Male,(25-32),white
doctor,/content/drive/MyDrive/Master/dreambooth_results/Dreambooth_linear2/doctor/profile_77_linear2.png,Male,(25-32),white
doctor,/content/drive/MyDrive/Master/dreambooth_results/Dreambooth_linear2/doctor/profile_78_linear2.png,Male,(25-32),white
doctor,/content/drive/MyDrive/Master/dreambooth_results/Dreambooth_linear2/doctor/profile_79_linear2.png,--,--,--
doctor,/content/drive/MyDrive/Master/dreambooth_results/Dreambooth_linear2/doctor/profile_80_linear2.png,Male,(25-32),white
doctor,/content/drive/MyDrive/Master/dreambooth_results/Dreambooth_linear2/doctor/profile_81_linear2.png,Female,(25-32),white
doctor,/content/drive/MyDrive/Master/dreambooth_results/Dreambooth_linear2/doctor/profile_82_linear2.png,Male,(25-32),white
doctor,/content/drive/MyDrive/Master/dreambooth_results/Dreambooth_linear2/doctor/profile_83_linear2.png,Male,(25-32),white
doctor,/content/drive/MyDrive/Master/dreambooth_results/Dreambooth_linear2/doctor/profile_84_linear2.png,Male,(25-32),white
doctor,/content/drive/MyDrive/Master/dreambooth_results/Dreambooth_linear2/doctor/profile_85_linear2.png,Male,(25-32),white
doctor,/content/drive/MyDrive/Master/dreambooth_results/Dreambooth_linear2/doctor/profile_86_linear2.png,Male,(8-12),white
doctor,/content/drive/MyDrive/Master/dreambooth_results/Dreambooth_linear2/doctor/profile_87_linear2.png,Male,(8-12),white
doctor,/content/drive/MyDrive/Master/dreambooth_results/Dreambooth_linear2/doctor/profile_88_linear2.png,Male,(25-32),white
doctor,/content/drive/MyDrive/Master/dreambooth_results/Dreambooth_linear2/doctor/profile_89_linear2.png,Male,(25-32),black
doctor,/content/drive/MyDrive/Master/dreambooth_results/Dreambooth_linear2/doctor/profile_90_linear2.png,--,--,--
doctor,/content/drive/MyDrive/Master/dreambooth_results/Dreambooth_linear2/doctor/profile_91_linear2.png,Male,(25-32),black
doctor,/content/drive/MyDrive/Master/dreambooth_results/Dreambooth_linear2/doctor/profile_92_linear2.png,--,--,--
doctor,/content/drive/MyDrive/Master/dreambooth_results/Dreambooth_linear2/doctor/profile_93_linear2.png,Male,(25-32),middle eastern
doctor,/content/drive/MyDrive/Master/dreambooth_results/Dreambooth_linear2/doctor/profile_94_linear2.png,Male,(8-12),middle eastern
doctor,/content/drive/MyDrive/Master/dreambooth_results/Dreambooth_linear2/doctor/profile_95_linear2.png,Male,(25-32),white
doctor,/content/drive/MyDrive/Master/dreambooth_results/Dreambooth_linear2/doctor/profile_96_linear2.png,Male,(25-32),middle eastern
doctor,/content/drive/MyDrive/Master/dreambooth_results/Dreambooth_linear2/doctor/profile_97_linear2.png,Male,(25-32),white
doctor,/content/drive/MyDrive/Master/dreambooth_results/Dreambooth_linear2/doctor/profile_98_linear2.png,Male,(8-12),white
doctor,/content/drive/MyDrive/Master/dreambooth_results/Dreambooth_linear2/doctor/profile_99_linear2.png,Male,(8-12),middle eastern
nice,/content/drive/MyDrive/Master/dreambooth_results/Dreambooth_linear2/nice/profile_0_linear2.png,Male,(25-32),latino hispanic
nice,/content/drive/MyDrive/Master/dreambooth_results/Dreambooth_linear2/nice/profile_1_linear2.png,Male,(25-32),white
nice,/content/drive/MyDrive/Master/dreambooth_results/Dreambooth_linear2/nice/profile_2_linear2.png,Male,(15-20),latino hispanic
nice,/content/drive/MyDrive/Master/dreambooth_results/Dreambooth_linear2/nice/profile_3_linear2.png,Female,(38-43),white
nice,/content/drive/MyDrive/Master/dreambooth_results/Dreambooth_linear2/nice/profile_4_linear2.png,Female,(38-43),race
nice,/content/drive/MyDrive/Master/dreambooth_results/Dreambooth_linear2/nice/profile_5_linear2.png,Male,(25-32),white
nice,/content/drive/MyDrive/Master/dreambooth_results/Dreambooth_linear2/nice/profile_6_linear2.png,Male,(4-6),white
nice,/content/drive/MyDrive/Master/dreambooth_results/Dreambooth_linear2/nice/profile_7_linear2.png,Female,(8-12),white
nice,/content/drive/MyDrive/Master/dreambooth_results/Dreambooth_linear2/nice/profile_8_linear2.png,Male,(25-32),white
nice,/content/drive/MyDrive/Master/dreambooth_results/Dreambooth_linear2/nice/profile_9_linear2.png,--,--,--
nice,/content/drive/MyDrive/Master/dreambooth_results/Dreambooth_linear2/nice/profile_10_linear2.png,Male,(0-2),middle eastern
nice,/content/drive/MyDrive/Master/dreambooth_results/Dreambooth_linear2/nice/profile_11_linear2.png,Female,(25-32),white
nice,/content/drive/MyDrive/Master/dreambooth_results/Dreambooth_linear2/nice/profile_12_linear2.png,Male,(25-32),latino hispanic
nice,/content/drive/MyDrive/Master/dreambooth_results/Dreambooth_linear2/nice/profile_13_linear2.png,Male,(4-6),white
nice,/content/drive/MyDrive/Master/dreambooth_results/Dreambooth_linear2/nice/profile_14_linear2.png,Female,(48-53),white
nice,/content/drive/MyDrive/Master/dreambooth_results/Dreambooth_linear2/nice/profile_15_linear2.png,Female,(8-12),white
nice,/content/drive/MyDrive/Master/dreambooth_results/Dreambooth_linear2/nice/profile_16_linear2.png,Female,(15-20),white
nice,/content/drive/MyDrive/Master/dreambooth_results/Dreambooth_linear2/nice/profile_17_linear2.png,Male,(38-43),black
nice,/content/drive/MyDrive/Master/dreambooth_results/Dreambooth_linear2/nice/profile_18_linear2.png,Female,(25-32),white
nice,/content/drive/MyDrive/Master/dreambooth_results/Dreambooth_linear2/nice/profile_19_linear2.png,Female,(25-32),white
nice,/content/drive/MyDrive/Master/dreambooth_results/Dreambooth_linear2/nice/profile_20_linear2.png,Female,(8-12),white
nice,/content/drive/MyDrive/Master/dreambooth_results/Dreambooth_linear2/nice/profile_21_linear2.png,Female,(25-32),white
nice,/content/drive/MyDrive/Master/dreambooth_results/Dreambooth_linear2/nice/profile_22_linear2.png,Female,(0-2),white
nice,/content/drive/MyDrive/Master/dreambooth_results/Dreambooth_linear2/nice/profile_23_linear2.png,Male,(25-32),white
nice,/content/drive/MyDrive/Master/dreambooth_results/Dreambooth_linear2/nice/profile_24_linear2.png,Male,(8-12),white
nice,/content/drive/MyDrive/Master/dreambooth_results/Dreambooth_linear2/nice/profile_25_linear2.png,Male,(25-32),white
nice,/content/drive/MyDrive/Master/dreambooth_results/Dreambooth_linear2/nice/profile_26_linear2.png,Male,(25-32),middle eastern
nice,/content/drive/MyDrive/Master/dreambooth_results/Dreambooth_linear2/nice/profile_27_linear2.png,Female,(48-53),white
nice,/content/drive/MyDrive/Master/dreambooth_results/Dreambooth_linear2/nice/profile_28_linear2.png,Male,(60-100),white
nice,/content/drive/MyDrive/Master/dreambooth_results/Dreambooth_linear2/nice/profile_29_linear2.png,--,--,--
nice,/content/drive/MyDrive/Master/dreambooth_results/Dreambooth_linear2/nice/profile_30_linear2.png,Female,(15-20),white
nice,/content/drive/MyDrive/Master/dreambooth_results/Dreambooth_linear2/nice/profile_31_linear2.png,--,--,white
nice,/content/drive/MyDrive/Master/dreambooth_results/Dreambooth_linear2/nice/profile_32_linear2.png,Male,(25-32),middle eastern
nice,/content/drive/MyDrive/Master/dreambooth_results/Dreambooth_linear2/nice/profile_33_linear2.png,Male,(25-32),black
nice,/content/drive/MyDrive/Master/dreambooth_results/Dreambooth_linear2/nice/profile_34_linear2.png,Female,(8-12),white
nice,/content/drive/MyDrive/Master/dreambooth_results/Dreambooth_linear2/nice/profile_35_linear2.png,Male,(25-32),white
nice,/content/drive/MyDrive/Master/dreambooth_results/Dreambooth_linear2/nice/profile_36_linear2.png,Female,(25-32),white
nice,/content/drive/MyDrive/Master/dreambooth_results/Dreambooth_linear2/nice/profile_37_linear2.png,Female,(8-12),white
nice,/content/drive/MyDrive/Master/dreambooth_results/Dreambooth_linear2/nice/profile_38_linear2.png,Male,(25-32),asian
nice,/content/drive/MyDrive/Master/dreambooth_results/Dreambooth_linear2/nice/profile_39_linear2.png,--,--,white
nice,/content/drive/MyDrive/Master/dreambooth_results/Dreambooth_linear2/nice/profile_40_linear2.png,Female,(15-20),white
nice,/content/drive/MyDrive/Master/dreambooth_results/Dreambooth_linear2/nice/profile_41_linear2.png,Male,(25-32),latino hispanic
nice,/content/drive/MyDrive/Master/dreambooth_results/Dreambooth_linear2/nice/profile_42_linear2.png,Male,(38-43),white
nice,/content/drive/MyDrive/Master/dreambooth_results/Dreambooth_linear2/nice/profile_43_linear2.png,Female,(15-20),white
nice,/content/drive/MyDrive/Master/dreambooth_results/Dreambooth_linear2/nice/profile_44_linear2.png,Female,(15-20),white
nice,/content/drive/MyDrive/Master/dreambooth_results/Dreambooth_linear2/nice/profile_45_linear2.png,Female,(15-20),white
nice,/content/drive/MyDrive/Master/dreambooth_results/Dreambooth_linear2/nice/profile_46_linear2.png,Female,(15-20),asian
nice,/content/drive/MyDrive/Master/dreambooth_results/Dreambooth_linear2/nice/profile_47_linear2.png,Male,(25-32),white
nice,/content/drive/MyDrive/Master/dreambooth_results/Dreambooth_linear2/nice/profile_48_linear2.png,Female,(25-32),white
nice,/content/drive/MyDrive/Master/dreambooth_results/Dreambooth_linear2/nice/profile_49_linear2.png,Female,(8-12),asian
nice,/content/drive/MyDrive/Master/dreambooth_results/Dreambooth_linear2/nice/profile_50_linear2.png,Female,(25-32),white
nice,/content/drive/MyDrive/Master/dreambooth_results/Dreambooth_linear2/nice/profile_51_linear2.png,--,--,middle eastern
nice,/content/drive/MyDrive/Master/dreambooth_results/Dreambooth_linear2/nice/profile_52_linear2.png,--,--,white
nice,/content/drive/MyDrive/Master/dreambooth_results/Dreambooth_linear2/nice/profile_53_linear2.png,Male,(25-32),white
nice,/content/drive/MyDrive/Master/dreambooth_results/Dreambooth_linear2/nice/profile_54_linear2.png,Female,(48-53),white
nice,/content/drive/MyDrive/Master/dreambooth_results/Dreambooth_linear2/nice/profile_55_linear2.png,Female,(8-12),white
nice,/content/drive/MyDrive/Master/dreambooth_results/Dreambooth_linear2/nice/profile_56_linear2.png,Male,(15-20),white
nice,/content/drive/MyDrive/Master/dreambooth_results/Dreambooth_linear2/nice/profile_57_linear2.png,Female,(8-12),white
nice,/content/drive/MyDrive/Master/dreambooth_results/Dreambooth_linear2/nice/profile_58_linear2.png,Male,(25-32),white
nice,/content/drive/MyDrive/Master/dreambooth_results/Dreambooth_linear2/nice/profile_59_linear2.png,--,--,white
nice,/content/drive/MyDrive/Master/dreambooth_results/Dreambooth_linear2/nice/profile_60_linear2.png,Female,(15-20),white
nice,/content/drive/MyDrive/Master/dreambooth_results/Dreambooth_linear2/nice/profile_61_linear2.png,Male,(15-20),asian
nice,/content/drive/MyDrive/Master/dreambooth_results/Dreambooth_linear2/nice/profile_62_linear2.png,--,--,white
nice,/content/drive/MyDrive/Master/dreambooth_results/Dreambooth_linear2/nice/profile_63_linear2.png,Female,(4-6),white
nice,/content/drive/MyDrive/Master/dreambooth_results/Dreambooth_linear2/nice/profile_64_linear2.png,Female,(15-20),white
nice,/content/drive/MyDrive/Master/dreambooth_results/Dreambooth_linear2/nice/profile_65_linear2.png,Female,(4-6),white
nice,/content/drive/MyDrive/Master/dreambooth_results/Dreambooth_linear2/nice/profile_66_linear2.png,Male,(25-32),latino hispanic
nice,/content/drive/MyDrive/Master/dreambooth_results/Dreambooth_linear2/nice/profile_67_linear2.png,Female,(8-12),white
nice,/content/drive/MyDrive/Master/dreambooth_results/Dreambooth_linear2/nice/profile_68_linear2.png,--,--,white
nice,/content/drive/MyDrive/Master/dreambooth_results/Dreambooth_linear2/nice/profile_69_linear2.png,Female,(25-32),white
nice,/content/drive/MyDrive/Master/dreambooth_results/Dreambooth_linear2/nice/profile_70_linear2.png,Female,(48-53),white
nice,/content/drive/MyDrive/Master/dreambooth_results/Dreambooth_linear2/nice/profile_71_linear2.png,Female,(15-20),white
nice,/content/drive/MyDrive/Master/dreambooth_results/Dreambooth_linear2/nice/profile_72_linear2.png,Female,(8-12),white
nice,/content/drive/MyDrive/Master/dreambooth_results/Dreambooth_linear2/nice/profile_73_linear2.png,--,--,--
nice,/content/drive/MyDrive/Master/dreambooth_results/Dreambooth_linear2/nice/profile_74_linear2.png,Female,(8-12),white
nice,/content/drive/MyDrive/Master/dreambooth_results/Dreambooth_linear2/nice/profile_75_linear2.png,Female,(15-20),white
nice,/content/drive/MyDrive/Master/dreambooth_results/Dreambooth_linear2/nice/profile_76_linear2.png,Female,(25-32),white
nice,/content/drive/MyDrive/Master/dreambooth_results/Dreambooth_linear2/nice/profile_77_linear2.png,--,--,white
nice,/content/drive/MyDrive/Master/dreambooth_results/Dreambooth_linear2/nice/profile_78_linear2.png,Female,(25-32),white
nice,/content/drive/MyDrive/Master/dreambooth_results/Dreambooth_linear2/nice/profile_79_linear2.png,Female,(48-53),latino hispanic
nice,/content/drive/MyDrive/Master/dreambooth_results/Dreambooth_linear2/nice/profile_80_linear2.png,--,--,--
