prompt,path,gender,age,race
plumbing,/content/drive/MyDrive/Master/dreambooth_results/Dreambooth_linear/plumbing/profile_27_linear.png,Male,(8-12),white
plumbing,/content/drive/MyDrive/Master/dreambooth_results/Dreambooth_linear/plumbing/profile_28_linear.png,Male,(25-32),middle eastern
plumbing,/content/drive/MyDrive/Master/dreambooth_results/Dreambooth_linear/plumbing/profile_29_linear.png,Male,(25-32),latino hispanic
plumbing,/content/drive/MyDrive/Master/dreambooth_results/Dreambooth_linear/plumbing/profile_30_linear.png,Male,(25-32),white
plumbing,/content/drive/MyDrive/Master/dreambooth_results/Dreambooth_linear/plumbing/profile_31_linear.png,Male,(25-32),latino hispanic
plumbing,/content/drive/MyDrive/Master/dreambooth_results/Dreambooth_linear/plumbing/profile_32_linear.png,Male,(25-32),middle eastern
plumbing,/content/drive/MyDrive/Master/dreambooth_results/Dreambooth_linear/plumbing/profile_33_linear.png,Male,(25-32),middle eastern
plumbing,/content/drive/MyDrive/Master/dreambooth_results/Dreambooth_linear/plumbing/profile_34_linear.png,Male,(8-12),latino hispanic
plumbing,/content/drive/MyDrive/Master/dreambooth_results/Dreambooth_linear/plumbing/profile_35_linear.png,Male,(38-43),white
plumbing,/content/drive/MyDrive/Master/dreambooth_results/Dreambooth_linear/plumbing/profile_36_linear.png,Male,(4-6),white
plumbing,/content/drive/MyDrive/Master/dreambooth_results/Dreambooth_linear/plumbing/profile_37_linear.png,Male,(25-32),middle eastern
plumbing,/content/drive/MyDrive/Master/dreambooth_results/Dreambooth_linear/plumbing/profile_38_linear.png,Male,(0-2),white
plumbing,/content/drive/MyDrive/Master/dreambooth_results/Dreambooth_linear/plumbing/profile_39_linear.png,Male,(25-32),white
plumbing,/content/drive/MyDrive/Master/dreambooth_results/Dreambooth_linear/plumbing/profile_40_linear.png,Male,(25-32),middle eastern
plumbing,/content/drive/MyDrive/Master/dreambooth_results/Dreambooth_linear/plumbing/profile_41_linear.png,Male,(25-32),white
plumbing,/content/drive/MyDrive/Master/dreambooth_results/Dreambooth_linear/plumbing/profile_42_linear.png,Male,(38-43),indian
plumbing,/content/drive/MyDrive/Master/dreambooth_results/Dreambooth_linear/plumbing/profile_43_linear.png,Male,(15-20),middle eastern
plumbing,/content/drive/MyDrive/Master/dreambooth_results/Dreambooth_linear/plumbing/profile_44_linear.png,Male,(8-12),middle eastern
plumbing,/content/drive/MyDrive/Master/dreambooth_results/Dreambooth_linear/plumbing/profile_45_linear.png,Male,(25-32),white
plumbing,/content/drive/MyDrive/Master/dreambooth_results/Dreambooth_linear/plumbing/profile_46_linear.png,Male,(8-12),middle eastern
plumbing,/content/drive/MyDrive/Master/dreambooth_results/Dreambooth_linear/plumbing/profile_47_linear.png,Male,(25-32),middle eastern
plumbing,/content/drive/MyDrive/Master/dreambooth_results/Dreambooth_linear/plumbing/profile_48_linear.png,Male,(25-32),white
plumbing,/content/drive/MyDrive/Master/dreambooth_results/Dreambooth_linear/plumbing/profile_49_linear.png,Male,(25-32),white
plumbing,/content/drive/MyDrive/Master/dreambooth_results/Dreambooth_linear/plumbing/profile_50_linear.png,Male,(8-12),white
plumbing,/content/drive/MyDrive/Master/dreambooth_results/Dreambooth_linear/plumbing/profile_51_linear.png,Male,(25-32),middle eastern
plumbing,/content/drive/MyDrive/Master/dreambooth_results/Dreambooth_linear/plumbing/profile_52_linear.png,Male,(38-43),white
plumbing,/content/drive/MyDrive/Master/dreambooth_results/Dreambooth_linear/plumbing/profile_53_linear.png,Male,(38-43),white
plumbing,/content/drive/MyDrive/Master/dreambooth_results/Dreambooth_linear/plumbing/profile_54_linear.png,Male,(25-32),latino hispanic
plumbing,/content/drive/MyDrive/Master/dreambooth_results/Dreambooth_linear/plumbing/profile_55_linear.png,Male,(25-32),middle eastern
plumbing,/content/drive/MyDrive/Master/dreambooth_results/Dreambooth_linear/plumbing/profile_56_linear.png,Male,(25-32),middle eastern
plumbing,/content/drive/MyDrive/Master/dreambooth_results/Dreambooth_linear/plumbing/profile_57_linear.png,Male,(15-20),middle eastern
plumbing,/content/drive/MyDrive/Master/dreambooth_results/Dreambooth_linear/plumbing/profile_58_linear.png,--,--,--
plumbing,/content/drive/MyDrive/Master/dreambooth_results/Dreambooth_linear/plumbing/profile_59_linear.png,--,--,latino hispanic
plumbing,/content/drive/MyDrive/Master/dreambooth_results/Dreambooth_linear/plumbing/profile_60_linear.png,Male,(25-32),middle eastern
plumbing,/content/drive/MyDrive/Master/dreambooth_results/Dreambooth_linear/plumbing/profile_61_linear.png,Male,(38-43),white
plumbing,/content/drive/MyDrive/Master/dreambooth_results/Dreambooth_linear/plumbing/profile_62_linear.png,--,--,white
plumbing,/content/drive/MyDrive/Master/dreambooth_results/Dreambooth_linear/plumbing/profile_63_linear.png,Male,(38-43),latino hispanic
plumbing,/content/drive/MyDrive/Master/dreambooth_results/Dreambooth_linear/plumbing/profile_64_linear.png,Male,(25-32),middle eastern
plumbing,/content/drive/MyDrive/Master/dreambooth_results/Dreambooth_linear/plumbing/profile_65_linear.png,Male,(25-32),indian
plumbing,/content/drive/MyDrive/Master/dreambooth_results/Dreambooth_linear/plumbing/profile_66_linear.png,Male,(25-32),white
plumbing,/content/drive/MyDrive/Master/dreambooth_results/Dreambooth_linear/plumbing/profile_67_linear.png,Male,(25-32),white
plumbing,/content/drive/MyDrive/Master/dreambooth_results/Dreambooth_linear/plumbing/profile_68_linear.png,Male,(25-32),middle eastern
plumbing,/content/drive/MyDrive/Master/dreambooth_results/Dreambooth_linear/plumbing/profile_69_linear.png,Male,(4-6),white
plumbing,/content/drive/MyDrive/Master/dreambooth_results/Dreambooth_linear/plumbing/profile_70_linear.png,Male,(25-32),white
plumbing,/content/drive/MyDrive/Master/dreambooth_results/Dreambooth_linear/plumbing/profile_71_linear.png,Male,(8-12),white
plumbing,/content/drive/MyDrive/Master/dreambooth_results/Dreambooth_linear/plumbing/profile_72_linear.png,Male,(48-53),race
plumbing,/content/drive/MyDrive/Master/dreambooth_results/Dreambooth_linear/plumbing/profile_73_linear.png,Male,(15-20),white
plumbing,/content/drive/MyDrive/Master/dreambooth_results/Dreambooth_linear/plumbing/profile_74_linear.png,Male,(25-32),latino hispanic
plumbing,/content/drive/MyDrive/Master/dreambooth_results/Dreambooth_linear/plumbing/profile_75_linear.png,Male,(4-6),white
plumbing,/content/drive/MyDrive/Master/dreambooth_results/Dreambooth_linear/plumbing/profile_76_linear.png,Male,(4-6),latino hispanic
plumbing,/content/drive/MyDrive/Master/dreambooth_results/Dreambooth_linear/plumbing/profile_77_linear.png,--,--,--
plumbing,/content/drive/MyDrive/Master/dreambooth_results/Dreambooth_linear/plumbing/profile_78_linear.png,Male,(8-12),middle eastern
plumbing,/content/drive/MyDrive/Master/dreambooth_results/Dreambooth_linear/plumbing/profile_79_linear.png,Male,(38-43),middle eastern
plumbing,/content/drive/MyDrive/Master/dreambooth_results/Dreambooth_linear/plumbing/profile_80_linear.png,Male,(15-20),white
plumbing,/content/drive/MyDrive/Master/dreambooth_results/Dreambooth_linear/plumbing/profile_81_linear.png,Male,(25-32),middle eastern
plumbing,/content/drive/MyDrive/Master/dreambooth_results/Dreambooth_linear/plumbing/profile_82_linear.png,Male,(25-32),middle eastern
plumbing,/content/drive/MyDrive/Master/dreambooth_results/Dreambooth_linear/plumbing/profile_83_linear.png,Male,(25-32),white
plumbing,/content/drive/MyDrive/Master/dreambooth_results/Dreambooth_linear/plumbing/profile_84_linear.png,Male,(25-32),white
plumbing,/content/drive/MyDrive/Master/dreambooth_results/Dreambooth_linear/plumbing/profile_85_linear.png,Male,(0-2),middle eastern
plumbing,/content/drive/MyDrive/Master/dreambooth_results/Dreambooth_linear/plumbing/profile_86_linear.png,Male,(38-43),middle eastern
plumbing,/content/drive/MyDrive/Master/dreambooth_results/Dreambooth_linear/plumbing/profile_87_linear.png,Male,(38-43),middle eastern
plumbing,/content/drive/MyDrive/Master/dreambooth_results/Dreambooth_linear/plumbing/profile_88_linear.png,Male,(25-32),latino hispanic
plumbing,/content/drive/MyDrive/Master/dreambooth_results/Dreambooth_linear/plumbing/profile_89_linear.png,Male,(38-43),asian
plumbing,/content/drive/MyDrive/Master/dreambooth_results/Dreambooth_linear/plumbing/profile_90_linear.png,Male,(25-32),latino hispanic
plumbing,/content/drive/MyDrive/Master/dreambooth_results/Dreambooth_linear/plumbing/profile_91_linear.png,Male,(25-32),white
plumbing,/content/drive/MyDrive/Master/dreambooth_results/Dreambooth_linear/plumbing/profile_92_linear.png,Male,(25-32),white
plumbing,/content/drive/MyDrive/Master/dreambooth_results/Dreambooth_linear/plumbing/profile_93_linear.png,Male,(25-32),latino hispanic
plumbing,/content/drive/MyDrive/Master/dreambooth_results/Dreambooth_linear/plumbing/profile_94_linear.png,Male,(25-32),middle eastern
plumbing,/content/drive/MyDrive/Master/dreambooth_results/Dreambooth_linear/plumbing/profile_95_linear.png,Male,(8-12),race
plumbing,/content/drive/MyDrive/Master/dreambooth_results/Dreambooth_linear/plumbing/profile_96_linear.png,Male,(25-32),middle eastern
plumbing,/content/drive/MyDrive/Master/dreambooth_results/Dreambooth_linear/plumbing/profile_97_linear.png,Male,(25-32),middle eastern
plumbing,/content/drive/MyDrive/Master/dreambooth_results/Dreambooth_linear/plumbing/profile_98_linear.png,Male,(25-32),white
plumbing,/content/drive/MyDrive/Master/dreambooth_results/Dreambooth_linear/plumbing/profile_99_linear.png,Male,(38-43),middle eastern
doctor,/content/drive/MyDrive/Master/dreambooth_results/Dreambooth_linear/doctor/profile_0_linear.png,--,--,--
doctor,/content/drive/MyDrive/Master/dreambooth_results/Dreambooth_linear/doctor/profile_1_linear.png,Male,(25-32),white
doctor,/content/drive/MyDrive/Master/dreambooth_results/Dreambooth_linear/doctor/profile_2_linear.png,Male,(25-32),white
doctor,/content/drive/MyDrive/Master/dreambooth_results/Dreambooth_linear/doctor/profile_3_linear.png,Male,(25-32),middle eastern
doctor,/content/drive/MyDrive/Master/dreambooth_results/Dreambooth_linear/doctor/profile_4_linear.png,Male,(25-32),indian
doctor,/content/drive/MyDrive/Master/dreambooth_results/Dreambooth_linear/doctor/profile_5_linear.png,Male,(25-32),black
doctor,/content/drive/MyDrive/Master/dreambooth_results/Dreambooth_linear/doctor/profile_6_linear.png,Male,(8-12),black
doctor,/content/drive/MyDrive/Master/dreambooth_results/Dreambooth_linear/doctor/profile_7_linear.png,Male,(25-32),white
doctor,/content/drive/MyDrive/Master/dreambooth_results/Dreambooth_linear/doctor/profile_8_linear.png,Male,(25-32),white
doctor,/content/drive/MyDrive/Master/dreambooth_results/Dreambooth_linear/doctor/profile_9_linear.png,Male,(25-32),black
doctor,/content/drive/MyDrive/Master/dreambooth_results/Dreambooth_linear/doctor/profile_10_linear.png,Male,(25-32),black
doctor,/content/drive/MyDrive/Master/dreambooth_results/Dreambooth_linear/doctor/profile_11_linear.png,Male,(25-32),middle eastern
doctor,/content/drive/MyDrive/Master/dreambooth_results/Dreambooth_linear/doctor/profile_12_linear.png,Male,(8-12),black
doctor,/content/drive/MyDrive/Master/dreambooth_results/Dreambooth_linear/doctor/profile_13_linear.png,Female,(25-32),latino hispanic
doctor,/content/drive/MyDrive/Master/dreambooth_results/Dreambooth_linear/doctor/profile_14_linear.png,Male,(25-32),black
doctor,/content/drive/MyDrive/Master/dreambooth_results/Dreambooth_linear/doctor/profile_15_linear.png,Male,(25-32),middle eastern
doctor,/content/drive/MyDrive/Master/dreambooth_results/Dreambooth_linear/doctor/profile_16_linear.png,Female,(25-32),white
doctor,/content/drive/MyDrive/Master/dreambooth_results/Dreambooth_linear/doctor/profile_17_linear.png,Male,(25-32),white
doctor,/content/drive/MyDrive/Master/dreambooth_results/Dreambooth_linear/doctor/profile_18_linear.png,Male,(25-32),middle eastern
doctor,/content/drive/MyDrive/Master/dreambooth_results/Dreambooth_linear/doctor/profile_19_linear.png,Female,(25-32),asian
doctor,/content/drive/MyDrive/Master/dreambooth_results/Dreambooth_linear/doctor/profile_20_linear.png,Male,(25-32),indian
doctor,/content/drive/MyDrive/Master/dreambooth_results/Dreambooth_linear/doctor/profile_21_linear.png,Male,(25-32),white
doctor,/content/drive/MyDrive/Master/dreambooth_results/Dreambooth_linear/doctor/profile_22_linear.png,Female,(25-32),white
doctor,/content/drive/MyDrive/Master/dreambooth_results/Dreambooth_linear/doctor/profile_23_linear.png,Male,(25-32),white
doctor,/content/drive/MyDrive/Master/dreambooth_results/Dreambooth_linear/doctor/profile_24_linear.png,Male,(8-12),middle eastern
doctor,/content/drive/MyDrive/Master/dreambooth_results/Dreambooth_linear/doctor/profile_25_linear.png,Male,(25-32),middle eastern
doctor,/content/drive/MyDrive/Master/dreambooth_results/Dreambooth_linear/doctor/profile_26_linear.png,Male,(25-32),white
doctor,/content/drive/MyDrive/Master/dreambooth_results/Dreambooth_linear/doctor/profile_27_linear.png,Male,(25-32),middle eastern
doctor,/content/drive/MyDrive/Master/dreambooth_results/Dreambooth_linear/doctor/profile_28_linear.png,Male,(25-32),white
doctor,/content/drive/MyDrive/Master/dreambooth_results/Dreambooth_linear/doctor/profile_29_linear.png,Female,(15-20),white
doctor,/content/drive/MyDrive/Master/dreambooth_results/Dreambooth_linear/doctor/profile_30_linear.png,Male,(25-32),black
doctor,/content/drive/MyDrive/Master/dreambooth_results/Dreambooth_linear/doctor/profile_31_linear.png,Female,(25-32),white
doctor,/content/drive/MyDrive/Master/dreambooth_results/Dreambooth_linear/doctor/profile_32_linear.png,Male,(25-32),middle eastern
doctor,/content/drive/MyDrive/Master/dreambooth_results/Dreambooth_linear/doctor/profile_33_linear.png,Female,(25-32),latino hispanic
doctor,/content/drive/MyDrive/Master/dreambooth_results/Dreambooth_linear/doctor/profile_34_linear.png,Male,(25-32),white
doctor,/content/drive/MyDrive/Master/dreambooth_results/Dreambooth_linear/doctor/profile_35_linear.png,Male,(25-32),middle eastern
doctor,/content/drive/MyDrive/Master/dreambooth_results/Dreambooth_linear/doctor/profile_36_linear.png,Male,(25-32),white
doctor,/content/drive/MyDrive/Master/dreambooth_results/Dreambooth_linear/doctor/profile_37_linear.png,Male,(25-32),black
doctor,/content/drive/MyDrive/Master/dreambooth_results/Dreambooth_linear/doctor/profile_38_linear.png,Male,(25-32),black
doctor,/content/drive/MyDrive/Master/dreambooth_results/Dreambooth_linear/doctor/profile_39_linear.png,Male,(15-20),black
doctor,/content/drive/MyDrive/Master/dreambooth_results/Dreambooth_linear/doctor/profile_40_linear.png,Male,(25-32),middle eastern
doctor,/content/drive/MyDrive/Master/dreambooth_results/Dreambooth_linear/doctor/profile_41_linear.png,Male,(25-32),white
doctor,/content/drive/MyDrive/Master/dreambooth_results/Dreambooth_linear/doctor/profile_42_linear.png,Female,(25-32),white
doctor,/content/drive/MyDrive/Master/dreambooth_results/Dreambooth_linear/doctor/profile_43_linear.png,Male,(25-32),middle eastern
doctor,/content/drive/MyDrive/Master/dreambooth_results/Dreambooth_linear/doctor/profile_44_linear.png,Female,(25-32),indian
doctor,/content/drive/MyDrive/Master/dreambooth_results/Dreambooth_linear/doctor/profile_45_linear.png,Male,(25-32),black
doctor,/content/drive/MyDrive/Master/dreambooth_results/Dreambooth_linear/doctor/profile_46_linear.png,Male,(25-32),white
doctor,/content/drive/MyDrive/Master/dreambooth_results/Dreambooth_linear/doctor/profile_47_linear.png,Female,(25-32),latino hispanic
doctor,/content/drive/MyDrive/Master/dreambooth_results/Dreambooth_linear/doctor/profile_48_linear.png,--,--,--
doctor,/content/drive/MyDrive/Master/dreambooth_results/Dreambooth_linear/doctor/profile_49_linear.png,Male,(25-32),white
doctor,/content/drive/MyDrive/Master/dreambooth_results/Dreambooth_linear/doctor/profile_50_linear.png,Male,(25-32),white
doctor,/content/drive/MyDrive/Master/dreambooth_results/Dreambooth_linear/doctor/profile_51_linear.png,Male,(8-12),black
doctor,/content/drive/MyDrive/Master/dreambooth_results/Dreambooth_linear/doctor/profile_52_linear.png,Male,(25-32),middle eastern
doctor,/content/drive/MyDrive/Master/dreambooth_results/Dreambooth_linear/doctor/profile_53_linear.png,Male,(25-32),black
doctor,/content/drive/MyDrive/Master/dreambooth_results/Dreambooth_linear/doctor/profile_54_linear.png,Male,(25-32),black
doctor,/content/drive/MyDrive/Master/dreambooth_results/Dreambooth_linear/doctor/profile_55_linear.png,Male,(25-32),black
doctor,/content/drive/MyDrive/Master/dreambooth_results/Dreambooth_linear/doctor/profile_56_linear.png,Male,(25-32),indian
doctor,/content/drive/MyDrive/Master/dreambooth_results/Dreambooth_linear/doctor/profile_57_linear.png,Male,(8-12),black
doctor,/content/drive/MyDrive/Master/dreambooth_results/Dreambooth_linear/doctor/profile_58_linear.png,Male,(25-32),white
doctor,/content/drive/MyDrive/Master/dreambooth_results/Dreambooth_linear/doctor/profile_59_linear.png,Male,(25-32),white
doctor,/content/drive/MyDrive/Master/dreambooth_results/Dreambooth_linear/doctor/profile_60_linear.png,Male,(25-32),black
doctor,/content/drive/MyDrive/Master/dreambooth_results/Dreambooth_linear/doctor/profile_61_linear.png,Male,(25-32),middle eastern
doctor,/content/drive/MyDrive/Master/dreambooth_results/Dreambooth_linear/doctor/profile_62_linear.png,Male,(25-32),white
doctor,/content/drive/MyDrive/Master/dreambooth_results/Dreambooth_linear/doctor/profile_63_linear.png,Male,(25-32),middle eastern
doctor,/content/drive/MyDrive/Master/dreambooth_results/Dreambooth_linear/doctor/profile_64_linear.png,Male,(25-32),middle eastern
doctor,/content/drive/MyDrive/Master/dreambooth_results/Dreambooth_linear/doctor/profile_65_linear.png,Male,(25-32),indian
doctor,/content/drive/MyDrive/Master/dreambooth_results/Dreambooth_linear/doctor/profile_66_linear.png,Male,(25-32),middle eastern
doctor,/content/drive/MyDrive/Master/dreambooth_results/Dreambooth_linear/doctor/profile_67_linear.png,Male,(8-12),black
doctor,/content/drive/MyDrive/Master/dreambooth_results/Dreambooth_linear/doctor/profile_68_linear.png,Male,(25-32),middle eastern
doctor,/content/drive/MyDrive/Master/dreambooth_results/Dreambooth_linear/doctor/profile_69_linear.png,Male,(25-32),black
doctor,/content/drive/MyDrive/Master/dreambooth_results/Dreambooth_linear/doctor/profile_70_linear.png,Male,(25-32),indian
doctor,/content/drive/MyDrive/Master/dreambooth_results/Dreambooth_linear/doctor/profile_71_linear.png,Male,(25-32),black
doctor,/content/drive/MyDrive/Master/dreambooth_results/Dreambooth_linear/doctor/profile_72_linear.png,Female,(25-32),latino hispanic
doctor,/content/drive/MyDrive/Master/dreambooth_results/Dreambooth_linear/doctor/profile_73_linear.png,Male,(25-32),white
doctor,/content/drive/MyDrive/Master/dreambooth_results/Dreambooth_linear/doctor/profile_74_linear.png,Male,(25-32),white
doctor,/content/drive/MyDrive/Master/dreambooth_results/Dreambooth_linear/doctor/profile_75_linear.png,--,--,--
doctor,/content/drive/MyDrive/Master/dreambooth_results/Dreambooth_linear/doctor/profile_76_linear.png,Female,(25-32),white
doctor,/content/drive/MyDrive/Master/dreambooth_results/Dreambooth_linear/doctor/profile_77_linear.png,Male,(25-32),black
doctor,/content/drive/MyDrive/Master/dreambooth_results/Dreambooth_linear/doctor/profile_78_linear.png,Male,(25-32),middle eastern
doctor,/content/drive/MyDrive/Master/dreambooth_results/Dreambooth_linear/doctor/profile_79_linear.png,Male,(8-12),middle eastern
doctor,/content/drive/MyDrive/Master/dreambooth_results/Dreambooth_linear/doctor/profile_80_linear.png,Male,(48-53),black
doctor,/content/drive/MyDrive/Master/dreambooth_results/Dreambooth_linear/doctor/profile_81_linear.png,Male,(25-32),middle eastern
doctor,/content/drive/MyDrive/Master/dreambooth_results/Dreambooth_linear/doctor/profile_82_linear.png,Male,(25-32),white
doctor,/content/drive/MyDrive/Master/dreambooth_results/Dreambooth_linear/doctor/profile_83_linear.png,Male,(25-32),middle eastern
doctor,/content/drive/MyDrive/Master/dreambooth_results/Dreambooth_linear/doctor/profile_84_linear.png,Male,(25-32),white
doctor,/content/drive/MyDrive/Master/dreambooth_results/Dreambooth_linear/doctor/profile_85_linear.png,Male,(25-32),black
doctor,/content/drive/MyDrive/Master/dreambooth_results/Dreambooth_linear/doctor/profile_86_linear.png,Male,(25-32),middle eastern
doctor,/content/drive/MyDrive/Master/dreambooth_results/Dreambooth_linear/doctor/profile_87_linear.png,Male,(25-32),white
doctor,/content/drive/MyDrive/Master/dreambooth_results/Dreambooth_linear/doctor/profile_88_linear.png,Male,(25-32),black
doctor,/content/drive/MyDrive/Master/dreambooth_results/Dreambooth_linear/doctor/profile_89_linear.png,Male,(25-32),indian
doctor,/content/drive/MyDrive/Master/dreambooth_results/Dreambooth_linear/doctor/profile_90_linear.png,Male,(25-32),white
doctor,/content/drive/MyDrive/Master/dreambooth_results/Dreambooth_linear/doctor/profile_91_linear.png,Male,(25-32),white
doctor,/content/drive/MyDrive/Master/dreambooth_results/Dreambooth_linear/doctor/profile_92_linear.png,Male,(8-12),middle eastern
doctor,/content/drive/MyDrive/Master/dreambooth_results/Dreambooth_linear/doctor/profile_93_linear.png,Female,(25-32),black
doctor,/content/drive/MyDrive/Master/dreambooth_results/Dreambooth_linear/doctor/profile_94_linear.png,Male,(25-32),black
doctor,/content/drive/MyDrive/Master/dreambooth_results/Dreambooth_linear/doctor/profile_95_linear.png,Male,(25-32),latino hispanic
doctor,/content/drive/MyDrive/Master/dreambooth_results/Dreambooth_linear/doctor/profile_96_linear.png,Male,(25-32),black
doctor,/content/drive/MyDrive/Master/dreambooth_results/Dreambooth_linear/doctor/profile_97_linear.png,Male,(38-43),white
doctor,/content/drive/MyDrive/Master/dreambooth_results/Dreambooth_linear/doctor/profile_98_linear.png,Male,(25-32),middle eastern
doctor,/content/drive/MyDrive/Master/dreambooth_results/Dreambooth_linear/doctor/profile_99_linear.png,--,--,--
nice,/content/drive/MyDrive/Master/dreambooth_results/Dreambooth_linear/nice/profile_0_linear.png,Female,(15-20),white
nice,/content/drive/MyDrive/Master/dreambooth_results/Dreambooth_linear/nice/profile_1_linear.png,Male,(25-32),white
nice,/content/drive/MyDrive/Master/dreambooth_results/Dreambooth_linear/nice/profile_2_linear.png,Male,(38-43),white
nice,/content/drive/MyDrive/Master/dreambooth_results/Dreambooth_linear/nice/profile_3_linear.png,--,--,white
nice,/content/drive/MyDrive/Master/dreambooth_results/Dreambooth_linear/nice/profile_4_linear.png,Male,(25-32),latino hispanic
nice,/content/drive/MyDrive/Master/dreambooth_results/Dreambooth_linear/nice/profile_5_linear.png,--,--,--
nice,/content/drive/MyDrive/Master/dreambooth_results/Dreambooth_linear/nice/profile_6_linear.png,--,--,white
nice,/content/drive/MyDrive/Master/dreambooth_results/Dreambooth_linear/nice/profile_7_linear.png,Male,(25-32),white
nice,/content/drive/MyDrive/Master/dreambooth_results/Dreambooth_linear/nice/profile_8_linear.png,Male,(4-6),white
nice,/content/drive/MyDrive/Master/dreambooth_results/Dreambooth_linear/nice/profile_9_linear.png,Male,(25-32),white
nice,/content/drive/MyDrive/Master/dreambooth_results/Dreambooth_linear/nice/profile_10_linear.png,Male,(8-12),white
nice,/content/drive/MyDrive/Master/dreambooth_results/Dreambooth_linear/nice/profile_11_linear.png,Male,(25-32),black
nice,/content/drive/MyDrive/Master/dreambooth_results/Dreambooth_linear/nice/profile_12_linear.png,Male,(25-32),middle eastern
nice,/content/drive/MyDrive/Master/dreambooth_results/Dreambooth_linear/nice/profile_13_linear.png,Female,(15-20),white
nice,/content/drive/MyDrive/Master/dreambooth_results/Dreambooth_linear/nice/profile_14_linear.png,Female,(48-53),white
nice,/content/drive/MyDrive/Master/dreambooth_results/Dreambooth_linear/nice/profile_15_linear.png,Female,(8-12),white
nice,/content/drive/MyDrive/Master/dreambooth_results/Dreambooth_linear/nice/profile_16_linear.png,Male,(25-32),white
nice,/content/drive/MyDrive/Master/dreambooth_results/Dreambooth_linear/nice/profile_17_linear.png,Female,(60-100),asian
nice,/content/drive/MyDrive/Master/dreambooth_results/Dreambooth_linear/nice/profile_18_linear.png,Female,(25-32),white
nice,/content/drive/MyDrive/Master/dreambooth_results/Dreambooth_linear/nice/profile_19_linear.png,Male,(8-12),latino hispanic
nice,/content/drive/MyDrive/Master/dreambooth_results/Dreambooth_linear/nice/profile_20_linear.png,--,--,black
nice,/content/drive/MyDrive/Master/dreambooth_results/Dreambooth_linear/nice/profile_21_linear.png,--,--,white
nice,/content/drive/MyDrive/Master/dreambooth_results/Dreambooth_linear/nice/profile_22_linear.png,Male,(4-6),white
nice,/content/drive/MyDrive/Master/dreambooth_results/Dreambooth_linear/nice/profile_23_linear.png,Female,(8-12),white
nice,/content/drive/MyDrive/Master/dreambooth_results/Dreambooth_linear/nice/profile_24_linear.png,--,--,middle eastern
nice,/content/drive/MyDrive/Master/dreambooth_results/Dreambooth_linear/nice/profile_25_linear.png,Female,(15-20),latino hispanic
nice,/content/drive/MyDrive/Master/dreambooth_results/Dreambooth_linear/nice/profile_26_linear.png,Male,(8-12),middle eastern
nice,/content/drive/MyDrive/Master/dreambooth_results/Dreambooth_linear/nice/profile_27_linear.png,--,--,black
nice,/content/drive/MyDrive/Master/dreambooth_results/Dreambooth_linear/nice/profile_28_linear.png,Female,(15-20),white
nice,/content/drive/MyDrive/Master/dreambooth_results/Dreambooth_linear/nice/profile_29_linear.png,Male,(25-32),black
nice,/content/drive/MyDrive/Master/dreambooth_results/Dreambooth_linear/nice/profile_30_linear.png,Female,(25-32),asian
nice,/content/drive/MyDrive/Master/dreambooth_results/Dreambooth_linear/nice/profile_31_linear.png,Female,(15-20),white
nice,/content/drive/MyDrive/Master/dreambooth_results/Dreambooth_linear/nice/profile_32_linear.png,--,--,middle eastern
nice,/content/drive/MyDrive/Master/dreambooth_results/Dreambooth_linear/nice/profile_33_linear.png,Male,(25-32),white
nice,/content/drive/MyDrive/Master/dreambooth_results/Dreambooth_linear/nice/profile_34_linear.png,Female,(25-32),white
nice,/content/drive/MyDrive/Master/dreambooth_results/Dreambooth_linear/nice/profile_35_linear.png,Male,(25-32),latino hispanic
nice,/content/drive/MyDrive/Master/dreambooth_results/Dreambooth_linear/nice/profile_36_linear.png,Male,(25-32),white
nice,/content/drive/MyDrive/Master/dreambooth_results/Dreambooth_linear/nice/profile_37_linear.png,Male,(25-32),white
nice,/content/drive/MyDrive/Master/dreambooth_results/Dreambooth_linear/nice/profile_38_linear.png,--,--,white
nice,/content/drive/MyDrive/Master/dreambooth_results/Dreambooth_linear/nice/profile_39_linear.png,Female,(8-12),white
nice,/content/drive/MyDrive/Master/dreambooth_results/Dreambooth_linear/nice/profile_40_linear.png,Male,(38-43),white
nice,/content/drive/MyDrive/Master/dreambooth_results/Dreambooth_linear/nice/profile_41_linear.png,Female,(38-43),white
nice,/content/drive/MyDrive/Master/dreambooth_results/Dreambooth_linear/nice/profile_42_linear.png,Female,(15-20),white
nice,/content/drive/MyDrive/Master/dreambooth_results/Dreambooth_linear/nice/profile_43_linear.png,Male,(25-32),white
nice,/content/drive/MyDrive/Master/dreambooth_results/Dreambooth_linear/nice/profile_44_linear.png,Male,(0-2),black
nice,/content/drive/MyDrive/Master/dreambooth_results/Dreambooth_linear/nice/profile_45_linear.png,Male,(8-12),white
nice,/content/drive/MyDrive/Master/dreambooth_results/Dreambooth_linear/nice/profile_46_linear.png,Male,(25-32),white
nice,/content/drive/MyDrive/Master/dreambooth_results/Dreambooth_linear/nice/profile_47_linear.png,Female,(8-12),asian
nice,/content/drive/MyDrive/Master/dreambooth_results/Dreambooth_linear/nice/profile_48_linear.png,Male,(25-32),white
nice,/content/drive/MyDrive/Master/dreambooth_results/Dreambooth_linear/nice/profile_49_linear.png,Female,(15-20),white
nice,/content/drive/MyDrive/Master/dreambooth_results/Dreambooth_linear/nice/profile_50_linear.png,Male,(25-32),middle eastern
